,Day,Card,Sum
37723,27,4447594,0.0
37724,21,4447594,50.0
37725,25,4447594,0.0
37726,29,4447594,0.0
37727,30,4447594,2.52
37728,22,4447594,0.0
37729,28,4447594,0.0
37730,31,4447594,0.0
37731,18,4447594,0.0
37732,13,4447594,3.5
37733,19,4447594,0.0
37734,20,4447594,0.0
37735,15,4447594,0.0
37736,16,4447594,0.0
37737,17,4447594,0.0
37738,26,4447594,0.0
37739,14,4447594,2.0
37740,3,59128,20.0
37741,23,59128,0.0
37742,24,59128,0.0
37743,27,59128,0.0
37744,21,59128,0.0
37745,25,59128,0.0
37746,29,59128,0.0
37747,30,59128,0.0
37748,22,59128,0.0
37749,28,59128,0.0
37750,31,59128,0.0
37751,18,59128,0.0
37752,13,59128,0.0
37753,19,59128,0.0
37754,20,59128,0.0
37755,15,59128,0.0
37756,16,59128,0.0
37757,17,59128,0.0
37758,26,59128,0.0
37759,14,59128,0.0
37760,3,4044176,998.77
37761,23,4044176,41.38
37762,24,4044176,28.59
37763,27,4044176,190.18
37764,21,4044176,0.0
37765,25,4044176,0.0
37766,29,4044176,0.0
37767,30,4044176,0.0
37768,22,4044176,19.0
37769,28,4044176,0.0
37770,31,4044176,0.0
37771,18,4044176,25.0
37772,13,4044176,160.84
37773,19,4044176,0.0
37774,20,4044176,185.6
37775,15,4044176,25.0
37776,16,4044176,162.64
37777,17,4044176,100.0
37778,26,4044176,0.0
37779,14,4044176,0.0
37780,3,66030,413.47
37781,23,66030,98.31
37782,24,66030,8.0
37783,27,66030,0.0
37784,21,66030,4.0
37785,25,66030,0.0
37786,29,66030,1.85
37787,30,66030,22.0
37788,22,66030,65.0
37789,28,66030,0.0
37790,31,66030,0.0
37791,18,66030,16.91
37792,13,66030,92.15
37793,19,66030,5.0
37794,20,66030,140.88
37795,15,66030,0.0
37796,16,66030,42.64
37797,17,66030,2.11
37798,26,66030,0.0
37799,14,66030,14.66
37800,3,893904,151.43
37801,23,893904,21.02
37802,24,893904,23.48
37803,27,893904,59.4
37804,21,893904,0.0
37805,25,893904,0.0
37806,29,893904,0.0
37807,30,893904,0.0
37808,22,893904,0.0
37809,28,893904,0.0
37810,31,893904,0.0
37811,18,893904,6.5
37812,13,893904,23.55
37813,19,893904,0.0
37814,20,893904,149.22
37815,15,893904,0.0
37816,16,893904,0.0
37817,17,893904,0.0
37818,26,893904,0.0
37819,14,893904,25.99
37820,3,134189,294.55
37821,23,134189,0.0
37822,24,134189,0.0
37823,27,134189,14.38
37824,21,134189,8.83
37825,25,134189,60.19
37826,29,134189,6.31
37827,30,134189,30.0
37828,22,134189,4.4
37829,28,134189,20.0
37830,31,134189,0.0
37831,18,134189,78.85
37832,13,134189,10.94
37833,19,134189,0.0
37834,20,134189,19.53
37835,15,134189,176.48
37836,16,134189,18.45
37837,17,134189,15.9
37838,26,134189,0.0
37839,14,134189,0.0
37840,3,3858457,467.42
37841,23,3858457,0.0
37842,24,3858457,0.0
37843,27,3858457,0.0
37844,21,3858457,0.0
37845,25,3858457,0.0
37846,29,3858457,0.0
37847,30,3858457,0.0
37848,22,3858457,0.0
37849,28,3858457,0.0
37850,31,3858457,0.0
37851,18,3858457,758.67
37852,13,3858457,8.08
37853,19,3858457,160.0
37854,20,3858457,6.74
37855,15,3858457,0.0
37856,16,3858457,61.96
37857,17,3858457,0.0
37858,26,3858457,0.0
37859,14,3858457,0.0
37860,3,480340,233.19
37861,23,480340,0.0
37862,24,480340,0.0
37863,27,480340,0.0
37864,21,480340,0.0
37865,25,480340,0.0
37866,29,480340,0.0
37867,30,480340,0.0
37868,22,480340,0.0
37869,28,480340,0.0
37870,31,480340,0.0
37871,18,480340,0.0
37872,13,480340,0.0
37873,19,480340,0.0
37874,20,480340,100.86
37875,15,480340,0.0
37876,16,480340,0.0
37877,17,480340,2.8
37878,26,480340,0.0
37879,14,480340,0.0
37880,3,3164126,0.0
37881,23,3164126,0.0
37882,24,3164126,108.59
37883,27,3164126,0.0
37884,21,3164126,0.0
37885,25,3164126,0.0
37886,29,3164126,26.73
37887,30,3164126,14.98
37888,22,3164126,5.0
37889,28,3164126,72.44
37890,31,3164126,0.0
37891,18,3164126,249.0
37892,13,3164126,0.0
37893,19,3164126,2.5
37894,20,3164126,0.0
37895,15,3164126,0.0
37896,16,3164126,0.0
37897,17,3164126,0.0
37898,26,3164126,0.0
37899,14,3164126,0.0
37900,3,122067,149.93
37901,23,122067,37.29
37902,24,122067,13.2
37903,27,122067,52.32
37904,21,122067,0.0
37905,25,122067,0.0
37906,29,122067,2.3
37907,30,122067,22.53
37908,22,122067,39.48
37909,28,122067,0.0
37910,31,122067,0.0
37911,18,122067,0.0
37912,13,122067,58.02
37913,19,122067,0.0
37914,20,122067,24.42
37915,15,122067,0.0
37916,16,122067,81.04
37917,17,122067,0.0
37918,26,122067,0.0
37919,14,122067,0.0
37920,3,56344,1305.84
37921,23,56344,599.72
37922,24,56344,0.0
37923,27,56344,54.65
37924,21,56344,0.0
37925,25,56344,200.0
37926,29,56344,0.0
37927,30,56344,0.0
37928,22,56344,90.5
37929,28,56344,0.0
37930,31,56344,80.0
37931,18,56344,0.0
37932,13,56344,0.0
37933,19,56344,0.0
37934,20,56344,0.0
37935,15,56344,51.07
37936,16,56344,20.0
37937,17,56344,0.0
37938,26,56344,0.0
37939,14,56344,0.0
37940,3,2183399,100.0
37941,23,2183399,0.0
37942,24,2183399,0.0
37943,27,2183399,0.0
37944,21,2183399,0.0
37945,25,2183399,0.0
37946,29,2183399,0.0
37947,30,2183399,0.0
37948,22,2183399,0.0
37949,28,2183399,0.0
37950,31,2183399,0.0
37951,18,2183399,0.0
37952,13,2183399,0.0
37953,19,2183399,0.0
37954,20,2183399,0.0
37955,15,2183399,0.0
37956,16,2183399,0.0
37957,17,2183399,0.0
37958,26,2183399,0.0
37959,14,2183399,0.0
37960,3,50239,363.35
37961,23,50239,0.0
37962,24,50239,0.0
37963,27,50239,13.35
37964,21,50239,0.0
37965,25,50239,0.0
37966,29,50239,0.0
37967,30,50239,0.0
37968,22,50239,0.0
37969,28,50239,400.0
37970,31,50239,0.0
37971,18,50239,0.0
37972,13,50239,0.0
37973,19,50239,0.0
37974,20,50239,0.0
37975,15,50239,140.0
37976,16,50239,0.0
37977,17,50239,0.0
37978,26,50239,0.0
37979,14,50239,0.0
37980,3,562857,264.96
37981,23,562857,17.44
37982,24,562857,18.01
37983,27,562857,0.0
37984,21,562857,0.0
37985,25,562857,0.0
37986,29,562857,0.0
37987,30,562857,12.24
37988,22,562857,0.0
37989,28,562857,0.0
37990,31,562857,0.0
37991,18,562857,0.0
37992,13,562857,18.53
37993,19,562857,0.0
37994,20,562857,0.0
37995,15,562857,0.0
37996,16,562857,0.0
37997,17,562857,0.0
37998,26,562857,0.0
37999,14,562857,0.0
38000,3,4341695,108.39
38001,23,4341695,15.0
38002,24,4341695,0.0
38003,27,4341695,40.0
38004,21,4341695,14.08
38005,25,4341695,49.46
38006,29,4341695,34.9
38007,30,4341695,31.2
38008,22,4341695,16.19
38009,28,4341695,5.4
38010,31,4341695,23.75
38011,18,4341695,27.72
38012,13,4341695,14.27
38013,19,4341695,14.33
38014,20,4341695,9.2
38015,15,4341695,0.0
38016,16,4341695,0.0
38017,17,4341695,119.36
38018,26,4341695,37.9
38019,14,4341695,13.23
38020,3,4177424,239.46
38021,23,4177424,0.0
38022,24,4177424,150.02
38023,27,4177424,63.45
38024,21,4177424,7.63
38025,25,4177424,13.27
38026,29,4177424,18.04
38027,30,4177424,0.0
38028,22,4177424,0.0
38029,28,4177424,0.0
38030,31,4177424,0.0
38031,18,4177424,0.0
38032,13,4177424,9.9
38033,19,4177424,0.0
38034,20,4177424,10.25
38035,15,4177424,5.0
38036,16,4177424,23.9
38037,17,4177424,0.0
38038,26,4177424,20.0
38039,14,4177424,4.4
38040,3,355489,460.16
38041,23,355489,0.0
38042,24,355489,0.0
38043,27,355489,106.0
38044,21,355489,100.0
38045,25,355489,0.0
38046,29,355489,0.0
38047,30,355489,71.7
38048,22,355489,0.0
38049,28,355489,500.0
38050,31,355489,50.0
38051,18,355489,0.0
38052,13,355489,0.0
38053,19,355489,0.0
38054,20,355489,125.28
38055,15,355489,0.0
38056,16,355489,100.0
38057,17,355489,0.0
38058,26,355489,0.0
38059,14,355489,0.0
38060,3,1617839,30.0
38061,23,1617839,0.0
38062,24,1617839,0.0
38063,27,1617839,0.0
38064,21,1617839,0.0
38065,25,1617839,0.0
38066,29,1617839,0.0
38067,30,1617839,0.0
38068,22,1617839,0.0
38069,28,1617839,0.0
38070,31,1617839,0.0
38071,18,1617839,0.0
38072,13,1617839,0.0
38073,19,1617839,0.0
38074,20,1617839,0.0
38075,15,1617839,0.0
38076,16,1617839,0.0
38077,17,1617839,0.0
38078,26,1617839,0.0
38079,14,1617839,0.0
38080,3,185951,221.0
38081,23,185951,0.0
38082,24,185951,0.0
38083,27,185951,0.0
38084,21,185951,0.0
38085,25,185951,0.0
38086,29,185951,0.0
38087,30,185951,0.0
38088,22,185951,0.0
38089,28,185951,0.0
38090,31,185951,0.0
38091,18,185951,0.0
38092,13,185951,9.5
38093,19,185951,0.0
38094,20,185951,0.0
38095,15,185951,0.0
38096,16,185951,0.0
38097,17,185951,0.0
38098,26,185951,0.0
38099,14,185951,0.0
38100,3,332166,18.01
38101,23,332166,0.0
38102,24,332166,300.0
38103,27,332166,0.0
38104,21,332166,98.57
38105,25,332166,0.0
38106,29,332166,0.0
38107,30,332166,0.0
38108,22,332166,0.0
38109,28,332166,0.0
38110,31,332166,0.0
38111,18,332166,0.0
38112,13,332166,0.0
38113,19,332166,0.0
38114,20,332166,0.0
38115,15,332166,0.0
38116,16,332166,0.0
38117,17,332166,0.0
38118,26,332166,0.0
38119,14,332166,0.0
38120,3,2913766,10.0
38121,23,2913766,0.0
38122,24,2913766,0.0
38123,27,2913766,0.0
38124,21,2913766,0.0
38125,25,2913766,0.0
38126,29,2913766,0.0
38127,30,2913766,0.0
38128,22,2913766,0.0
38129,28,2913766,0.0
38130,31,2913766,0.0
38131,18,2913766,0.0
38132,13,2913766,0.0
38133,19,2913766,0.0
38134,20,2913766,0.0
38135,15,2913766,0.0
38136,16,2913766,0.0
38137,17,2913766,0.0
38138,26,2913766,0.0
38139,14,2913766,0.0
38140,3,3056167,126.45
38141,23,3056167,0.0
38142,24,3056167,0.0
38143,27,3056167,2.52
38144,21,3056167,2.34
38145,25,3056167,0.0
38146,29,3056167,0.0
38147,30,3056167,6.57
38148,22,3056167,0.0
38149,28,3056167,3.32
38150,31,3056167,0.0
38151,18,3056167,0.0
38152,13,3056167,51.04
38153,19,3056167,30.0
38154,20,3056167,0.0
38155,15,3056167,0.0
38156,16,3056167,0.0
38157,17,3056167,0.0
38158,26,3056167,0.0
38159,14,3056167,8.15
38160,3,342206,110.92
38161,23,342206,0.0
38162,24,342206,230.0
38163,27,342206,0.0
38164,21,342206,0.0
38165,25,342206,4.55
38166,29,342206,0.0
38167,30,342206,0.0
38168,22,342206,0.0
38169,28,342206,0.0
38170,31,342206,0.0
38171,18,342206,0.0
38172,13,342206,16.5
38173,19,342206,0.0
38174,20,342206,0.0
38175,15,342206,0.0
38176,16,342206,0.0
38177,17,342206,0.78
38178,26,342206,0.0
38179,14,342206,145.0
38180,3,1700208,140.17
38181,23,1700208,0.0
38182,24,1700208,0.0
38183,27,1700208,0.0
38184,21,1700208,0.0
38185,25,1700208,0.0
38186,29,1700208,0.0
38187,30,1700208,0.0
38188,22,1700208,0.0
38189,28,1700208,0.0
38190,31,1700208,5.0
38191,18,1700208,0.0
38192,13,1700208,10.86
38193,19,1700208,0.0
38194,20,1700208,10.64
38195,15,1700208,0.0
38196,16,1700208,94.04
38197,17,1700208,0.0
38198,26,1700208,0.0
38199,14,1700208,0.0
38200,3,2919404,128.49
38201,23,2919404,0.0
38202,24,2919404,0.0
38203,27,2919404,0.0
38204,21,2919404,0.0
38205,25,2919404,0.0
38206,29,2919404,0.0
38207,30,2919404,0.0
38208,22,2919404,0.0
38209,28,2919404,0.0
38210,31,2919404,0.0
38211,18,2919404,0.0
38212,13,2919404,0.0
38213,19,2919404,0.0
38214,20,2919404,0.0
38215,15,2919404,8.67
38216,16,2919404,0.0
38217,17,2919404,2.56
38218,26,2919404,0.0
38219,14,2919404,11.07
38220,3,4458736,3.62
38221,23,4458736,0.0
38222,24,4458736,0.0
38223,27,4458736,0.0
38224,21,4458736,0.0
38225,25,4458736,30.0
38226,29,4458736,35.0
38227,30,4458736,0.0
38228,22,4458736,100.0
38229,28,4458736,0.0
38230,31,4458736,0.0
38231,18,4458736,0.0
38232,13,4458736,0.0
38233,19,4458736,0.0
38234,20,4458736,0.0
38235,15,4458736,0.0
38236,16,4458736,0.0
38237,17,4458736,0.0
38238,26,4458736,4.8
38239,14,4458736,0.0
38240,3,4306357,17.85
38241,23,4306357,0.0
38242,24,4306357,0.0
38243,27,4306357,0.0
38244,21,4306357,0.0
38245,25,4306357,0.0
38246,29,4306357,0.0
38247,30,4306357,0.0
38248,22,4306357,0.0
38249,28,4306357,0.0
38250,31,4306357,0.0
38251,18,4306357,0.0
38252,13,4306357,10.49
38253,19,4306357,0.0
38254,20,4306357,1.54
38255,15,4306357,0.0
38256,16,4306357,0.0
38257,17,4306357,0.0
38258,26,4306357,0.0
38259,14,4306357,0.0
38260,3,1857742,5.0
38261,23,1857742,0.0
38262,24,1857742,0.0
38263,27,1857742,11.72
38264,21,1857742,0.0
38265,25,1857742,0.0
38266,29,1857742,0.0
38267,30,1857742,0.0
38268,22,1857742,0.0
38269,28,1857742,0.0
38270,31,1857742,0.0
38271,18,1857742,31.0
38272,13,1857742,0.0
38273,19,1857742,0.0
38274,20,1857742,7.0
38275,15,1857742,0.0
38276,16,1857742,0.0
38277,17,1857742,0.0
38278,26,1857742,22.32
38279,14,1857742,0.0
38280,3,92150,0.0
38281,23,92150,0.0
38282,24,92150,0.0
38283,27,92150,76.4
38284,21,92150,0.0
38285,25,92150,0.0
38286,29,92150,0.0
38287,30,92150,16.33
38288,22,92150,0.0
38289,28,92150,0.0
38290,31,92150,0.0
38291,18,92150,0.0
38292,13,92150,0.0
38293,19,92150,0.0
38294,20,92150,0.0
38295,15,92150,0.0
38296,16,92150,0.0
38297,17,92150,20.12
38298,26,92150,0.0
38299,14,92150,25.0
38300,3,2224071,0.0
38301,23,2224071,0.0
38302,24,2224071,0.0
38303,27,2224071,0.0
38304,21,2224071,0.0
38305,25,2224071,0.0
38306,29,2224071,0.0
38307,30,2224071,0.0
38308,22,2224071,0.0
38309,28,2224071,0.0
38310,31,2224071,0.0
38311,18,2224071,0.0
38312,13,2224071,180.58
38313,19,2224071,0.0
38314,20,2224071,0.0
38315,15,2224071,70.0
38316,16,2224071,0.0
38317,17,2224071,0.0
38318,26,2224071,0.0
38319,14,2224071,0.0
38320,3,3267786,431.65
38321,23,3267786,0.0
38322,24,3267786,0.0
38323,27,3267786,0.0
38324,21,3267786,0.0
38325,25,3267786,0.0
38326,29,3267786,0.0
38327,30,3267786,0.0
38328,22,3267786,0.0
38329,28,3267786,0.0
38330,31,3267786,0.0
38331,18,3267786,0.0
38332,13,3267786,0.0
38333,19,3267786,0.0
38334,20,3267786,0.0
38335,15,3267786,0.0
38336,16,3267786,0.0
38337,17,3267786,0.0
38338,26,3267786,0.0
38339,14,3267786,0.0
38340,3,3028403,149.39
38341,23,3028403,3.38
38342,24,3028403,0.0
38343,27,3028403,40.0
38344,21,3028403,30.0
38345,25,3028403,69.85
38346,29,3028403,0.0
38347,30,3028403,5.98
38348,22,3028403,110.0
38349,28,3028403,2.0
38350,31,3028403,10.0
38351,18,3028403,0.0
38352,13,3028403,0.0
38353,19,3028403,0.0
38354,20,3028403,4.12
38355,15,3028403,307.54
38356,16,3028403,103.81
38357,17,3028403,20.0
38358,26,3028403,0.0
38359,14,3028403,0.0
38360,3,1363105,147.74
38361,23,1363105,0.0
38362,24,1363105,0.0
38363,27,1363105,0.0
38364,21,1363105,0.0
38365,25,1363105,0.0
38366,29,1363105,0.0
38367,30,1363105,0.0
38368,22,1363105,0.0
38369,28,1363105,0.0
38370,31,1363105,0.0
38371,18,1363105,0.0
38372,13,1363105,0.0
38373,19,1363105,0.0
38374,20,1363105,0.0
38375,15,1363105,0.0
38376,16,1363105,0.0
38377,17,1363105,0.0
38378,26,1363105,0.0
38379,14,1363105,0.0
38380,3,104992,0.0
38381,23,104992,38.05
38382,24,104992,0.0
38383,27,104992,0.0
38384,21,104992,0.0
38385,25,104992,0.0
38386,29,104992,0.0
38387,30,104992,35.92
38388,22,104992,100.0
38389,28,104992,0.0
38390,31,104992,0.0
38391,18,104992,0.0
38392,13,104992,0.0
38393,19,104992,0.0
38394,20,104992,0.0
38395,15,104992,0.0
38396,16,104992,0.0
38397,17,104992,0.0
38398,26,104992,0.0
38399,14,104992,0.0
38400,3,989883,232.85
38401,23,989883,0.0
38402,24,989883,0.0
38403,27,989883,0.0
38404,21,989883,0.0
38405,25,989883,0.0
38406,29,989883,0.0
38407,30,989883,0.0
38408,22,989883,0.0
38409,28,989883,0.0
38410,31,989883,0.0
38411,18,989883,0.0
38412,13,989883,117.15
38413,19,989883,0.0
38414,20,989883,0.0
38415,15,989883,0.0
38416,16,989883,2.4
38417,17,989883,2.99
38418,26,989883,0.0
38419,14,989883,31.2
38420,3,2832165,0.0
38421,23,2832165,12.09
38422,24,2832165,0.0
38423,27,2832165,0.0
38424,21,2832165,4.72
38425,25,2832165,0.0
38426,29,2832165,0.0
38427,30,2832165,0.0
38428,22,2832165,0.0
38429,28,2832165,0.0
38430,31,2832165,0.0
38431,18,2832165,0.0
38432,13,2832165,0.0
38433,19,2832165,0.0
38434,20,2832165,0.0
38435,15,2832165,0.0
38436,16,2832165,0.0
38437,17,2832165,0.0
38438,26,2832165,0.0
38439,14,2832165,0.0
38440,3,4269753,4096.52
38441,23,4269753,0.0
38442,24,4269753,0.0
38443,27,4269753,7.66
38444,21,4269753,14.68
38445,25,4269753,0.0
38446,29,4269753,0.0
38447,30,4269753,28.91
38448,22,4269753,10.32
38449,28,4269753,21.79
38450,31,4269753,0.0
38451,18,4269753,1490.0
38452,13,4269753,32.07
38453,19,4269753,0.0
38454,20,4269753,319.58
38455,15,4269753,17.0
38456,16,4269753,106.5
38457,17,4269753,0.0
38458,26,4269753,0.0
38459,14,4269753,0.0
38460,3,554960,241.02
38461,23,554960,20.0
38462,24,554960,43.3
38463,27,554960,36.74
38464,21,554960,8.5
38465,25,554960,8.74
38466,29,554960,4.82
38467,30,554960,0.0
38468,22,554960,415.99
38469,28,554960,7.55
38470,31,554960,5.0
38471,18,554960,16216.38
38472,13,554960,58.68
38473,19,554960,301.94
38474,20,554960,29.07
38475,15,554960,0.0
38476,16,554960,0.0
38477,17,554960,0.0
38478,26,554960,5.68
38479,14,554960,26.07
38480,3,519689,300.0
38481,23,519689,0.0
38482,24,519689,0.0
38483,27,519689,0.0
38484,21,519689,0.0
38485,25,519689,0.0
38486,29,519689,0.0
38487,30,519689,100.0
38488,22,519689,0.0
38489,28,519689,0.0
38490,31,519689,0.0
38491,18,519689,0.0
38492,13,519689,0.0
38493,19,519689,0.0
38494,20,519689,0.0
38495,15,519689,0.0
38496,16,519689,0.0
38497,17,519689,0.0
38498,26,519689,0.0
38499,14,519689,0.0
38500,3,346535,252.66
38501,23,346535,0.0
38502,24,346535,0.0
38503,27,346535,91.42
38504,21,346535,3.8
38505,25,346535,45.49
38506,29,346535,0.0
38507,30,346535,0.0
38508,22,346535,2.5
38509,28,346535,0.0
38510,31,346535,0.0
38511,18,346535,0.0
38512,13,346535,0.0
38513,19,346535,22.61
38514,20,346535,106.02
38515,15,346535,0.0
38516,16,346535,128.88
38517,17,346535,0.0
38518,26,346535,9.65
38519,14,346535,0.0
38520,3,3418903,18.26
38521,23,3418903,0.0
38522,24,3418903,0.0
38523,27,3418903,0.0
38524,21,3418903,0.0
38525,25,3418903,0.0
38526,29,3418903,0.0
38527,30,3418903,0.0
38528,22,3418903,0.0
38529,28,3418903,0.0
38530,31,3418903,0.0
38531,18,3418903,0.0
38532,13,3418903,0.0
38533,19,3418903,0.0
38534,20,3418903,0.0
38535,15,3418903,0.0
38536,16,3418903,0.0
38537,17,3418903,0.0
38538,26,3418903,0.0
38539,14,3418903,9.62
38540,3,4464638,140.0
38541,23,4464638,30.0
38542,24,4464638,0.0
38543,27,4464638,0.0
38544,21,4464638,0.0
38545,25,4464638,0.0
38546,29,4464638,0.0
38547,30,4464638,0.0
38548,22,4464638,120.0
38549,28,4464638,0.0
38550,31,4464638,0.0
38551,18,4464638,0.0
38552,13,4464638,0.0
38553,19,4464638,0.0
38554,20,4464638,0.0
38555,15,4464638,0.0
38556,16,4464638,0.0
38557,17,4464638,0.0
38558,26,4464638,0.0
38559,14,4464638,0.0
38560,3,2965973,0.0
38561,23,2965973,0.0
38562,24,2965973,0.0
38563,27,2965973,0.0
38564,21,2965973,0.0
38565,25,2965973,163.86
38566,29,2965973,0.0
38567,30,2965973,0.0
38568,22,2965973,0.0
38569,28,2965973,0.0
38570,31,2965973,0.0
38571,18,2965973,0.0
38572,13,2965973,0.0
38573,19,2965973,0.0
38574,20,2965973,0.0
38575,15,2965973,0.0
38576,16,2965973,0.0
38577,17,2965973,0.0
38578,26,2965973,0.0
38579,14,2965973,0.0
38580,3,517502,274.43
38581,23,517502,0.0
38582,24,517502,0.0
38583,27,517502,0.0
38584,21,517502,0.0
38585,25,517502,0.0
38586,29,517502,0.0
38587,30,517502,0.0
38588,22,517502,0.0
38589,28,517502,0.0
38590,31,517502,0.0
38591,18,517502,0.0
38592,13,517502,0.0
38593,19,517502,0.0
38594,20,517502,0.0
38595,15,517502,0.0
38596,16,517502,0.0
38597,17,517502,0.0
38598,26,517502,0.0
38599,14,517502,0.0
38600,3,3186983,0.0
38601,23,3186983,0.0
38602,24,3186983,0.0
38603,27,3186983,0.0
38604,21,3186983,0.0
38605,25,3186983,0.0
38606,29,3186983,0.0
38607,30,3186983,0.0
38608,22,3186983,0.0
38609,28,3186983,0.0
38610,31,3186983,0.0
38611,18,3186983,0.0
38612,13,3186983,0.0
38613,19,3186983,0.0
38614,20,3186983,0.0
38615,15,3186983,0.0
38616,16,3186983,0.0
38617,17,3186983,0.0
38618,26,3186983,0.0
38619,14,3186983,304.0
38620,3,411427,41.35
38621,23,411427,0.0
38622,24,411427,0.0
38623,27,411427,2.0
38624,21,411427,2.31
38625,25,411427,0.0
38626,29,411427,0.6
38627,30,411427,3.0
38628,22,411427,1.21
38629,28,411427,0.0
38630,31,411427,0.0
38631,18,411427,0.0
38632,13,411427,15.0
38633,19,411427,0.0
38634,20,411427,5.0
38635,15,411427,1.9
38636,16,411427,20.43
38637,17,411427,25.21
38638,26,411427,0.0
38639,14,411427,0.0
38640,3,2992503,15.95
38641,23,2992503,0.0
38642,24,2992503,0.0
38643,27,2992503,0.0
38644,21,2992503,0.0
38645,25,2992503,0.0
38646,29,2992503,10.46
38647,30,2992503,3.07
38648,22,2992503,0.0
38649,28,2992503,0.0
38650,31,2992503,0.0
38651,18,2992503,0.0
38652,13,2992503,4.48
38653,19,2992503,0.0
38654,20,2992503,19.45
38655,15,2992503,0.0
38656,16,2992503,0.0
38657,17,2992503,0.0
38658,26,2992503,0.0
38659,14,2992503,14.4
38660,3,2779629,125.0
38661,23,2779629,0.0
38662,24,2779629,50.0
38663,27,2779629,0.0
38664,21,2779629,0.0
38665,25,2779629,0.0
38666,29,2779629,0.0
38667,30,2779629,0.0
38668,22,2779629,0.0
38669,28,2779629,0.0
38670,31,2779629,150.0
38671,18,2779629,0.0
38672,13,2779629,0.0
38673,19,2779629,0.0
38674,20,2779629,0.0
38675,15,2779629,0.0
38676,16,2779629,0.0
38677,17,2779629,0.0
38678,26,2779629,0.0
38679,14,2779629,0.0
38680,3,370011,0.21
38681,23,370011,0.83
38682,24,370011,0.0
38683,27,370011,0.0
38684,21,370011,0.0
38685,25,370011,0.0
38686,29,370011,0.0
38687,30,370011,0.5
38688,22,370011,0.0
38689,28,370011,0.0
38690,31,370011,0.0
38691,18,370011,46.98
38692,13,370011,0.0
38693,19,370011,12.99
38694,20,370011,0.0
38695,15,370011,0.0
38696,16,370011,200.0
38697,17,370011,0.0
38698,26,370011,0.0
38699,14,370011,0.0
38700,3,1261629,153.21
38701,23,1261629,0.0
38702,24,1261629,0.0
38703,27,1261629,170.0
38704,21,1261629,0.0
38705,25,1261629,0.0
38706,29,1261629,0.0
38707,30,1261629,0.0
38708,22,1261629,0.0
38709,28,1261629,0.0
38710,31,1261629,0.0
38711,18,1261629,0.0
38712,13,1261629,400.0
38713,19,1261629,0.0
38714,20,1261629,40.99
38715,15,1261629,0.0
38716,16,1261629,0.0
38717,17,1261629,75.8
38718,26,1261629,0.0
38719,14,1261629,0.0
38720,3,1806198,0.0
38721,23,1806198,0.0
38722,24,1806198,0.0
38723,27,1806198,46.0
38724,21,1806198,0.0
38725,25,1806198,0.0
38726,29,1806198,0.0
38727,30,1806198,0.0
38728,22,1806198,5.24
38729,28,1806198,3.23
38730,31,1806198,0.0
38731,18,1806198,0.0
38732,13,1806198,0.0
38733,19,1806198,0.0
38734,20,1806198,0.0
38735,15,1806198,0.0
38736,16,1806198,0.0
38737,17,1806198,190.0
38738,26,1806198,1.22
38739,14,1806198,0.0
38740,3,2819914,154.51
38741,23,2819914,19.1
38742,24,2819914,0.0
38743,27,2819914,0.0
38744,21,2819914,52.25
38745,25,2819914,0.0
38746,29,2819914,0.0
38747,30,2819914,0.0
38748,22,2819914,110.36
38749,28,2819914,2.5
38750,31,2819914,0.0
38751,18,2819914,10.59
38752,13,2819914,0.0
38753,19,2819914,20.0
38754,20,2819914,164.82
38755,15,2819914,4.31
38756,16,2819914,0.0
38757,17,2819914,3.12
38758,26,2819914,0.0
38759,14,2819914,0.0
38760,3,312314,0.0
